会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202101,LAAN-1606-00216,K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(ﾗｯｸ費),1,G-K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(ﾗｯｸ費),LAJC-1606-00225,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426419,9833,9833,JPY,9833,0,,
0007,2,202101,LAAN-1606-00216,K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(ﾗｯｸ費),1,G-K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(ﾗｯｸ費),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,9397,9397,,9397,0,AN7920,
0007,2,202101,LAAN-1606-00218,K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(機器費),1,G-K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(機器費),LAJC-1606-00227,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426420,5963,5963,JPY,5963,0,,
0007,2,202101,LAAN-1606-00218,K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(機器費),1,G-K-GSUB 本社 ｻｰﾊﾞｰ室ﾚｲｱｳﾄ変更の件(機器費),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,5699,5699,,5699,0,AN7920,
0007,2,202101,LAAN-1607-00159,K-GSUB 本社 TV会議ｼｽﾃﾑ ﾘﾌﾟﾚｰｽの件(Polycom HDX6000-720ﾓﾃﾞ,1,G-K-GSUB 本社 TV会議ｼｽﾃﾑ ﾘﾌﾟﾚｰｽの件(Polycom HDX6000-720ﾓﾃﾞﾙ),LAJC-1607-00148,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426425,14727,14727,JPY,14727,0,,
0007,2,202101,LAAN-1607-00159,K-GSUB 本社 TV会議ｼｽﾃﾑ ﾘﾌﾟﾚｰｽの件(Polycom HDX6000-720ﾓﾃﾞ,1,G-K-GSUB 本社 TV会議ｼｽﾃﾑ ﾘﾌﾟﾚｰｽの件(Polycom HDX6000-720ﾓﾃﾞﾙ),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,14074,14074,,14074,0,AN7920,
0007,2,202101,LAAN-1607-00167,K-GSUB 横浜支社 ﾊﾟｿｺﾝ 1台導入の件(HP ProDesk 600 G1 SF/CT),1,G-K-GSUB 横浜支社 ﾊﾟｿｺﾝ 1台導入の件(HP ProDesk 600 G1 SF/CT),LAJC-1607-00154,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426426,3007,3007,JPY,3007,0,,
0007,2,202101,LAAN-1607-00167,K-GSUB 横浜支社 ﾊﾟｿｺﾝ 1台導入の件(HP ProDesk 600 G1 SF/CT),1,G-K-GSUB 横浜支社 ﾊﾟｿｺﾝ 1台導入の件(HP ProDesk 600 G1 SF/CT),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2874,2874,,2874,0,AN7920,
0007,2,202101,LAAN-1607-00171,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1607-00156,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426427,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1607-00171,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1607-00173,K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF,1,G-K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1607-00158,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426428,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1607-00173,K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF,1,G-K-GSUB さいたまｵﾌｨｽ ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1607-00177,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,LAJC-1607-00162,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426429,3559,3559,JPY,3559,0,,
0007,2,202101,LAAN-1607-00177,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3401,3401,,3401,0,AN7920,
0007,2,202101,LAAN-1607-00179,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,LAJC-1607-00164,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426430,3559,3559,JPY,3559,0,,
0007,2,202101,LAAN-1607-00179,K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,1,G-K-GSUB 本社 ESQ PC 2台導入の件（HP ProDesk 600 G1 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3401,3401,,3401,0,AN7920,
0007,2,202101,LAAN-1607-00185,K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件,1,G-K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件(EPSON VP-4300),LAJC-1607-00170,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426431,13974,13974,JPY,13974,0,,
0007,2,202101,LAAN-1607-00185,K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件,1,G-K-GSUB 計算業務部(請求課)分 ｲﾝﾊﾟｸﾄﾄﾞｯﾄﾌﾟﾘﾝﾀｰ 4台ﾘﾌﾟﾚｰｽの件(EPSON VP-4300),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,13354,13354,,13354,0,AN7920,
0007,2,202101,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,1,パラマウントベッド様Baanサーバリプレース（本番サイト）CTC発注,LAJC-1609-00058,,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426443,219704,219704,JPY,219704,0,,
0007,2,202101,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,1,パラマウントベッド様Baanサーバリプレース（本番サイト）CTC発注,,,ANJ00B,,ANJ0M0,事業管理部（西日本）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,201401,201401,JPY,201401,0,,
0007,2,202101,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,2,パラマウントベッド様Baanサーバリプレース（DRサイト）CTC発注,LAJC-1609-00058,,ANJ00B,,ANJ0M0,事業管理部（西日本）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426445,148629,148629,JPY,148629,0,,
0007,2,202101,LAAN-1607-00433,パラマウントベッド様Baanサーバリプレース（保守系）,2,パラマウントベッド様Baanサーバリプレース（DRサイト）CTC発注,,,ANJ00B,,ANJ0M0,事業管理部（西日本）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,136011,136011,JPY,136011,0,,
0007,2,202101,LAAN-1608-00133,K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),1,G-K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),LAJC-1608-00094,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426432,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1608-00133,K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),1,G-K-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1608-00136,K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT,1,G-K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1608-00099,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426433,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1608-00136,K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT,1,G-K-GSUB 徳島営業所 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1608-00138,K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2,1,G-K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1608-00100,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426434,7132,7132,JPY,7132,0,,
0007,2,202101,LAAN-1608-00138,K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2,1,G-K-GSUB 岡山支社 東銀座ﾙｰﾑ ESQ PC 4台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,6816,6816,,6816,0,AN7920,
0007,2,202101,LAAN-1608-00146,ｼｭﾚｯﾀﾞｰ保守の件,1,G-ｼｭﾚｯﾀﾞｰ保守の件,LAJC-1608-00109,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426435,1842,1842,JPY,1842,0,,
0007,2,202101,LAAN-1608-00146,ｼｭﾚｯﾀﾞｰ保守の件,1,G-ｼｭﾚｯﾀﾞｰ保守の件,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,1797,1797,JPY,1797,0,,
0007,2,202101,LAAN-1610-00098,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1610-00154,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426436,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1610-00098,K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-K-GSUB 静岡支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1610-00108,K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk,1,G-K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1610-00168,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426437,3566,3566,JPY,3566,0,,
0007,2,202101,LAAN-1610-00108,K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk,1,G-K-GSUB 広島支社 (岡山支社 東銀座ﾙｰﾑ) ESQ PC 2台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3408,3408,,3408,0,AN7920,
0007,2,202101,LAAN-1610-00116,K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,1,G-K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,LAJC-1610-00190,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426438,10842,10842,JPY,10842,0,,
0007,2,202101,LAAN-1610-00116,K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,1,G-K-GSUB Skype専用非ESQﾉｰﾄPC 3台導入の件(HP ProBook 450 G3/C,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,10361,10361,,10361,0,AN7920,
0007,2,202101,LAAN-1610-00127,K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,1,G-K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,LAJC-1610-00192,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426439,2367,2367,JPY,2367,0,,
0007,2,202101,LAAN-1610-00127,K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,1,G-K-GSUB 人事業務1部分 ESQﾌﾟﾘﾝﾀｰ 1台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ DocuP,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2262,2262,,2262,0,AN7920,
0007,2,202101,LAAN-1611-00022,ユニキャリア様向け_Net Scaler Gateway Enterprise VPX,2,ユニキャリア様向け_Net Scaler製品保守　20161101-20211031,LAJC-1611-00048,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426442,2738,2738,JPY,2738,0,,
0007,2,202101,LAAN-1611-00022,ユニキャリア様向け_Net Scaler Gateway Enterprise VPX,2,ユニキャリア様向け_Net Scaler製品保守　20161101-20211031,,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,2531,2531,JPY,2531,0,,
0007,2,202101,LAAN-1611-00177,K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF,1,G-K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1611-00222,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426440,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1611-00177,K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF,1,G-K-GSUB 長崎支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1611-00180,K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1611-00225,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426441,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1611-00180,K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-K-GSUB 本社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1612-00006,HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,1,I-HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,LAJC-1612-00023,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000426444,62153,62153,JPY,62153,0,,
0007,2,202101,LAAN-1612-00006,HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,1,I-HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,,LAPJ20120061,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,631,631,,631,0,AN7800,
0007,2,202101,LAAN-1612-00006,HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,1,I-HIPD Iaas運用　サーバ 統合Nutanix(保守)　5年,,LAPJ20120061,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,57793,57793,,57793,0,AN7800,
0007,2,202101,LAAN-1612-00183,GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,LAJC-1612-00150,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426446,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1612-00183,GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,1,G-GSUB 広島支社 ESQ PC 1台導入の件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1612-00184,GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,LAJC-1612-00152,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426447,1783,1783,JPY,1783,0,,
0007,2,202101,LAAN-1612-00184,GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/C,1,G-GSUB 広島支社 ESQ PC 1台ﾘﾌﾟﾚｰｽの件（HP ProDesk 600 G2 SF/CT）,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,1704,1704,,1704,0,AN7920,
0007,2,202101,LAAN-1612-00253,SPARCS更改,2,G-K-GSUB ｻｰﾊﾞｰﾘﾌﾟﾚｰｽ【SPARCS更改】HP ProLiant DL120 Gen9,LAJC-1702-00362,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426454,23434,23434,JPY,23434,0,,
0007,2,202101,LAAN-1612-00253,SPARCS更改,2,G-K-GSUB ｻｰﾊﾞｰﾘﾌﾟﾚｰｽ【SPARCS更改】HP ProLiant DL120 Gen9,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,22395,22395,,22395,0,AN7920,
0007,2,202101,LAAN-1612-00253,SPARCS更改,5,G-K-GSUB：サーバー用Firewall【SPARCS更改】,LAJC-1702-00359,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000426453,4258,4258,JPY,4258,0,,
0007,2,202101,LAAN-1612-00253,SPARCS更改,5,G-K-GSUB：サーバー用Firewall【SPARCS更改】,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,4069,4069,,4069,0,AN7920,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,8,I-ISIDファイルサーバー/仮想基盤 ハード保守(Unity),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426478,39778,39778,JPY,39778,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,8,I-ISIDファイルサーバー/仮想基盤 ハード保守(Unity),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,37883,37883,JPY,37883,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,9,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxスイッチ),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426488,21280,21280,JPY,21280,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,9,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxスイッチ),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,20267,20267,JPY,20267,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,10,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxケーブル・モジュール),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426483,1138,1138,JPY,1138,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,10,I-ISIDファイルサーバー/仮想基盤 ハード保守(Mellanoxケーブル・モジュール),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,1083,1083,JPY,1083,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,11,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS1),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426480,13615,13615,JPY,13615,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,11,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS1),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,12967,12967,JPY,12967,0,,
0007,2,202101,LAAN-1612-00520,I-ISIDファイルサーバー/仮想基盤 ハード＆ソフト,12,I-ISIDファイルサーバー/仮想基盤 ハード保守(東京UPS2),LAJC-1703-00189,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000426477,23966,23966,JPY,23966,0,,
