会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,8254,8254,,8254,0,AN7800,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,5,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,180,180,,180,0,AN7800,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433932,273400,273400,JPY,273400,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433933,273400,273400,JPY,273400,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,16338,16338,,16338,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1541,1541,,1541,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,40841,40841,,40841,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,6,G-HWIF-イントラWiFi,,LAPJ20120063,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,5894,5894,,5894,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433934,181589,181589,JPY,181589,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433935,181589,181589,JPY,181589,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,30465,30465,,30465,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,2643,2643,,2643,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,245358,245358,,245358,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,11069,11069,,11069,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433936,96200,96200,JPY,96200,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,LAJC-2103-00070,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433937,96200,96200,JPY,96200,0,,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,16139,16139,,16139,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1400,1400,,1400,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,129983,129983,,129983,0,AN7930,
0007,2,202102,LAAN-2003-00236,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365用回線費用,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,5864,5864,,5864,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434073,702,702,JPY,702,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434074,702,702,JPY,702,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,125,125,,125,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,3,3,,3,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,169,169,,169,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,37,37,,37,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434075,16400,16400,JPY,16400,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434076,16400,16400,JPY,16400,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,1015,1015,,1015,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,11587,11587,,11587,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,818,818,,818,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,3,G-HPCS-Windows10 PC維持管理/セキュリティ,,LAPJ20120059,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,252,252,,252,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434077,41000,41000,JPY,41000,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434078,41000,41000,JPY,41000,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,3241,3241,,3241,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,4921,4921,,4921,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,30655,30655,,30655,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,4,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,765,765,,765,0,AN7920,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434079,3200,3200,JPY,3200,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434080,3200,3200,JPY,3200,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,203,203,,203,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1045,1045,,1045,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1357,1357,,1357,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,5,G-HFSR-ファイルサーバー,,LAPJ20120057,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,52,52,,52,0,AN7400,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434081,62682,62682,JPY,62682,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434082,62682,62682,JPY,62682,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,10516,10516,,10516,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,912,912,,912,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,84694,84694,,84694,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,3821,3821,,3821,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434083,16900,16900,JPY,16900,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434084,16900,16900,JPY,16900,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,2835,2835,,2835,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,246,246,,246,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,22835,22835,,22835,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,8,G-HDGP-O365,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,1030,1030,,1030,0,AN7930,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434085,2704,2704,JPY,2704,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,LAJC-2103-00086,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434086,2704,2704,JPY,2704,0,,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,424,424,,424,0,AN7800,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,38,38,,38,0,AN7800,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1450,1450,,1450,0,AN7800,
0007,2,202102,LAAN-2003-00237,汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,32,32,,32,0,AN7800,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433560,28944,28944,JPY,28944,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433561,28944,28944,JPY,28944,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,5146,5146,,5146,0,AN7400,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,138,138,,138,0,AN7400,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,6958,6958,,6958,0,AN7400,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,1,G-HADA-AD認証,,LAPJ20120058,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,1544,1544,,1544,0,AN7400,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433562,7933,7933,JPY,7933,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433563,7933,7933,JPY,7933,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,627,627,,627,0,AN7920,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,952,952,,952,0,AN7920,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,5931,5931,,5931,0,AN7920,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,3,G-HESQ-どこでもESQ,,LAPJ20120056,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,148,148,,148,0,AN7920,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433564,66570,66570,JPY,66570,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433565,66570,66570,JPY,66570,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,11168,11168,,11168,0,AN7930,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,969,969,,969,0,AN7930,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,89947,89947,,89947,0,AN7930,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,7,G-HDGP-DGPN,,LAPJ20120060,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,4058,4058,,4058,0,AN7930,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433566,111488,111488,JPY,111488,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,LAJC-2102-00509,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433567,111488,111488,JPY,111488,0,,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,17482,17482,,17482,0,AN7800,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1552,1552,,1552,0,AN7800,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,59787,59787,,59787,0,AN7800,
0007,2,202102,LAAN-2003-00239,CCI 汎用インフラサービス（継続）（継続）,9,G-HFPT-FilePort2,,LAPJ21010027,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,1302,1302,,1302,0,AN7800,
